file,complexity
src/java/org/apache/hadoop/io/compress/CompressionOutputStream.java,3
src/java/org/apache/hadoop/io/compress/Compressor.java,0
src/java/org/apache/hadoop/io/compress/CompressorStream.java,20
src/java/org/apache/hadoop/io/compress/Decompressor.java,0
src/java/org/apache/hadoop/io/compress/DecompressorStream.java,32
src/java/org/apache/hadoop/io/compress/DefaultCodec.java,11
src/java/org/apache/hadoop/io/compress/GzipCodec.java,39
src/java/org/apache/hadoop/io/compress/bzip2/BZip2Constants.java,0
src/java/org/apache/hadoop/io/compress/bzip2/BZip2DummyCompressor.java,10
src/java/org/apache/hadoop/io/compress/bzip2/BZip2DummyDecompressor.java,8
src/java/org/apache/hadoop/io/compress/bzip2/CBZip2InputStream.java,149
src/java/org/apache/hadoop/io/compress/bzip2/CBZip2OutputStream.java,293
src/java/org/apache/hadoop/io/compress/bzip2/CRC.java,10
src/java/org/apache/hadoop/io/compress/zlib/BuiltInZlibDeflater.java,4
src/java/org/apache/hadoop/io/compress/zlib/BuiltInZlibInflater.java,4
src/java/org/apache/hadoop/io/compress/zlib/ZlibCompressor.java,44
src/java/org/apache/hadoop/io/compress/zlib/ZlibDecompressor.java,41
src/java/org/apache/hadoop/io/compress/zlib/ZlibFactory.java,13
src/java/org/apache/hadoop/io/retry/RetryInvocationHandler.java,11
src/java/org/apache/hadoop/io/retry/RetryPolicies.java,29
src/java/org/apache/hadoop/io/retry/RetryPolicy.java,0
src/java/org/apache/hadoop/io/retry/RetryProxy.java,2
src/java/org/apache/hadoop/io/serializer/Deserializer.java,0
src/java/org/apache/hadoop/io/serializer/DeserializerComparator.java,3
src/java/org/apache/hadoop/io/serializer/JavaSerialization.java,10
src/java/org/apache/hadoop/io/serializer/JavaSerializationComparator.java,2
src/java/org/apache/hadoop/io/serializer/Serialization.java,0
src/java/org/apache/hadoop/io/serializer/SerializationFactory.java,11
src/java/org/apache/hadoop/io/serializer/Serializer.java,0
src/java/org/apache/hadoop/io/serializer/WritableSerialization.java,13
src/java/org/apache/hadoop/ipc/Client.java,126
src/java/org/apache/hadoop/ipc/ConnectionHeader.java,11
src/java/org/apache/hadoop/ipc/RPC.java,73
src/java/org/apache/hadoop/ipc/RemoteException.java,15
src/java/org/apache/hadoop/ipc/Server.java,186
src/java/org/apache/hadoop/ipc/Status.java,1
src/java/org/apache/hadoop/ipc/VersionedProtocol.java,0
src/java/org/apache/hadoop/ipc/metrics/RpcActivityMBean.java,3
src/java/org/apache/hadoop/ipc/metrics/RpcMetrics.java,5
src/java/org/apache/hadoop/ipc/metrics/RpcMgt.java,13
src/java/org/apache/hadoop/ipc/metrics/RpcMgtMBean.java,0
src/java/org/apache/hadoop/log/LogLevel.java,19
src/java/org/apache/hadoop/metrics/ContextFactory.java,18
src/java/org/apache/hadoop/metrics/MetricsContext.java,0
src/java/org/apache/hadoop/metrics/MetricsException.java,2
src/java/org/apache/hadoop/metrics/MetricsRecord.java,0
src/java/org/apache/hadoop/metrics/MetricsServlet.java,18
src/java/org/apache/hadoop/metrics/MetricsUtil.java,8
src/java/org/apache/hadoop/metrics/Updater.java,0
src/java/org/apache/hadoop/metrics/file/FileContext.java,13
src/java/org/apache/hadoop/metrics/ganglia/GangliaContext.java,22
src/java/org/apache/hadoop/metrics/jvm/EventCounter.java,13
src/java/org/apache/hadoop/metrics/jvm/JvmMetrics.java,18
src/java/org/apache/hadoop/metrics/spi/AbstractMetricsContext.java,66
src/java/org/apache/hadoop/metrics/spi/CompositeContext.java,35
src/java/org/apache/hadoop/metrics/spi/MetricValue.java,4
src/java/org/apache/hadoop/metrics/spi/MetricsRecordImpl.java,25
src/java/org/apache/hadoop/metrics/spi/NoEmitMetricsContext.java,3
src/java/org/apache/hadoop/metrics/spi/NullContext.java,5
src/java/org/apache/hadoop/metrics/spi/NullContextWithUpdateThread.java,5
src/java/org/apache/hadoop/metrics/spi/OutputRecord.java,7
src/java/org/apache/hadoop/metrics/spi/Util.java,6
src/java/org/apache/hadoop/metrics/util/MBeanUtil.java,9
src/java/org/apache/hadoop/metrics/util/MetricsBase.java,4
src/java/org/apache/hadoop/metrics/util/MetricsDynamicMBeanBase.java,40
src/java/org/apache/hadoop/metrics/util/MetricsIntValue.java,7
src/java/org/apache/hadoop/metrics/util/MetricsLongValue.java,6
src/java/org/apache/hadoop/metrics/util/MetricsRegistry.java,7
src/java/org/apache/hadoop/metrics/util/MetricsTimeVaryingInt.java,9
src/java/org/apache/hadoop/metrics/util/MetricsTimeVaryingLong.java,9
src/java/org/apache/hadoop/metrics/util/MetricsTimeVaryingRate.java,19
src/java/org/apache/hadoop/net/CachedDNSToSwitchMapping.java,9
src/java/org/apache/hadoop/net/DNS.java,22
src/java/org/apache/hadoop/net/DNSToSwitchMapping.java,0
src/java/org/apache/hadoop/net/NetUtils.java,45
src/java/org/apache/hadoop/net/NetworkTopology.java,128
src/java/org/apache/hadoop/net/Node.java,0
src/java/org/apache/hadoop/net/NodeBase.java,23
src/java/org/apache/hadoop/net/ScriptBasedMapping.java,22
src/java/org/apache/hadoop/net/SocketIOWithTimeout.java,60
src/java/org/apache/hadoop/net/SocketInputStream.java,14
src/java/org/apache/hadoop/net/SocketOutputStream.java,20
src/java/org/apache/hadoop/net/SocksSocketFactory.java,21
src/java/org/apache/hadoop/net/StandardSocketFactory.java,11
src/java/org/apache/hadoop/record/BinaryRecordInput.java,23
src/java/org/apache/hadoop/record/BinaryRecordOutput.java,20
src/java/org/apache/hadoop/record/Buffer.java,36
src/java/org/apache/hadoop/record/CsvRecordInput.java,49
src/java/org/apache/hadoop/record/CsvRecordOutput.java,25
src/java/org/apache/hadoop/record/Index.java,0
src/java/org/apache/hadoop/record/Record.java,6
src/java/org/apache/hadoop/record/RecordComparator.java,2
src/java/org/apache/hadoop/record/RecordInput.java,0
src/java/org/apache/hadoop/record/RecordOutput.java,0
src/java/org/apache/hadoop/record/Utils.java,105
src/java/org/apache/hadoop/record/XmlRecordInput.java,56
src/java/org/apache/hadoop/record/XmlRecordOutput.java,40
src/java/org/apache/hadoop/record/compiler/CGenerator.java,3
src/java/org/apache/hadoop/record/compiler/CodeBuffer.java,15
src/java/org/apache/hadoop/record/compiler/CodeGenerator.java,2
src/java/org/apache/hadoop/record/compiler/Consts.java,1
src/java/org/apache/hadoop/record/compiler/CppGenerator.java,4
src/java/org/apache/hadoop/record/compiler/JBoolean.java,10
src/java/org/apache/hadoop/record/compiler/JBuffer.java,12
src/java/org/apache/hadoop/record/compiler/JByte.java,8
src/java/org/apache/hadoop/record/compiler/JCompType.java,7
src/java/org/apache/hadoop/record/compiler/JDouble.java,9
src/java/org/apache/hadoop/record/compiler/JField.java,3
src/java/org/apache/hadoop/record/compiler/JFile.java,5
src/java/org/apache/hadoop/record/compiler/JFloat.java,9
src/java/org/apache/hadoop/record/compiler/JInt.java,8
src/java/org/apache/hadoop/record/compiler/JLong.java,9
src/java/org/apache/hadoop/record/compiler/JMap.java,18
src/java/org/apache/hadoop/record/compiler/JRecord.java,61
src/java/org/apache/hadoop/record/compiler/JString.java,9
src/java/org/apache/hadoop/record/compiler/JType.java,32
src/java/org/apache/hadoop/record/compiler/JVector.java,18
src/java/org/apache/hadoop/record/compiler/JavaGenerator.java,3
src/java/org/apache/hadoop/record/compiler/ant/RccTask.java,15
src/java/org/apache/hadoop/record/compiler/generated/ParseException.java,26
src/java/org/apache/hadoop/record/compiler/generated/Rcc.java,131
src/java/org/apache/hadoop/record/compiler/generated/RccConstants.java,0
src/java/org/apache/hadoop/record/compiler/generated/RccTokenManager.java,224
src/java/org/apache/hadoop/record/compiler/generated/SimpleCharStream.java,67
src/java/org/apache/hadoop/record/compiler/generated/Token.java,2
src/java/org/apache/hadoop/record/compiler/generated/TokenMgrError.java,19
src/java/org/apache/hadoop/record/meta/FieldTypeInfo.java,11
src/java/org/apache/hadoop/record/meta/MapTypeID.java,8
src/java/org/apache/hadoop/record/meta/RecordTypeInfo.java,14
src/java/org/apache/hadoop/record/meta/StructTypeID.java,29
src/java/org/apache/hadoop/record/meta/TypeID.java,8
src/java/org/apache/hadoop/record/meta/Utils.java,16
src/java/org/apache/hadoop/record/meta/VectorTypeID.java,6
src/java/org/apache/hadoop/security/AccessControlException.java,3
src/java/org/apache/hadoop/security/AccessKey.java,18
src/java/org/apache/hadoop/security/AccessToken.java,14
src/java/org/apache/hadoop/security/AccessTokenHandler.java,38
src/java/org/apache/hadoop/security/ExportedAccessKeys.java,22
src/java/org/apache/hadoop/security/Group.java,12
src/java/org/apache/hadoop/security/InvalidAccessTokenException.java,2
src/java/org/apache/hadoop/security/PermissionChecker.java,7
src/java/org/apache/hadoop/security/SecurityUtil.java,19
src/java/org/apache/hadoop/security/UnixUserGroupInformation.java,59
src/java/org/apache/hadoop/security/User.java,12
src/java/org/apache/hadoop/security/UserGroupInformation.java,13
src/java/org/apache/hadoop/security/authorize/AuthorizationException.java,7
src/java/org/apache/hadoop/security/authorize/ConfiguredPolicy.java,20
src/java/org/apache/hadoop/security/authorize/ConnectionPermission.java,9
src/java/org/apache/hadoop/security/authorize/PolicyProvider.java,1
src/java/org/apache/hadoop/security/authorize/RefreshAuthorizationPolicyProtocol.java,0
src/java/org/apache/hadoop/security/authorize/Service.java,3
src/java/org/apache/hadoop/security/authorize/ServiceAuthorizationManager.java,6
src/java/org/apache/hadoop/util/CyclicIteration.java,12
src/java/org/apache/hadoop/util/Daemon.java,4
src/java/org/apache/hadoop/util/DataChecksum.java,38
src/java/org/apache/hadoop/util/DiskChecker.java,14
src/java/org/apache/hadoop/util/GenericOptionsParser.java,36
src/java/org/apache/hadoop/util/GenericsUtil.java,4
src/java/org/apache/hadoop/util/HeapSort.java,13
src/java/org/apache/hadoop/util/HostsFileReader.java,16
src/java/org/apache/hadoop/util/IndexedSortable.java,0
src/java/org/apache/hadoop/util/IndexedSorter.java,0
src/java/org/apache/hadoop/util/LineReader.java,21
src/java/org/apache/hadoop/util/LinuxMemoryCalculatorPlugin.java,13
src/java/org/apache/hadoop/util/MemoryCalculatorPlugin.java,4
src/java/org/apache/hadoop/util/MergeSort.java,14
src/java/org/apache/hadoop/util/NativeCodeLoader.java,5
src/java/org/apache/hadoop/util/PlatformName.java,2
src/java/org/apache/hadoop/util/PrintJarMainClass.java,5
src/java/org/apache/hadoop/util/PriorityQueue.java,24
src/java/org/apache/hadoop/util/ProcessTree.java,23
src/java/org/apache/hadoop/util/ProcfsBasedProcessTree.java,68
src/java/org/apache/hadoop/util/ProgramDriver.java,12
src/java/org/apache/hadoop/util/Progress.java,20
src/java/org/apache/hadoop/util/Progressable.java,0
src/java/org/apache/hadoop/util/QuickSort.java,28
src/java/org/apache/hadoop/util/ReflectionUtils.java,34
src/java/org/apache/hadoop/util/RunJar.java,21
src/java/org/apache/hadoop/util/ServicePlugin.java,0
src/java/org/apache/hadoop/util/ServletUtil.java,9
src/java/org/apache/hadoop/util/Shell.java,46
src/java/org/apache/hadoop/util/StringUtils.java,97
src/java/org/apache/hadoop/util/Tool.java,0
src/java/org/apache/hadoop/util/ToolRunner.java,4
src/java/org/apache/hadoop/util/UTF8ByteArrayUtils.java,12
src/java/org/apache/hadoop/util/VersionInfo.java,17
src/java/org/apache/hadoop/util/XMLUtils.java,1
src/java/org/apache/hadoop/util/bloom/BloomFilter.java,37
src/java/org/apache/hadoop/util/bloom/CountingBloomFilter.java,42
src/java/org/apache/hadoop/util/bloom/DynamicBloomFilter.java,45
src/java/org/apache/hadoop/util/bloom/Filter.java,15
src/java/org/apache/hadoop/util/bloom/HashFunction.java,9
src/java/org/apache/hadoop/util/bloom/Key.java,19
src/java/org/apache/hadoop/util/bloom/RemoveScheme.java,0
src/java/org/apache/hadoop/util/bloom/RetouchedBloomFilter.java,66
src/java/org/apache/hadoop/util/hash/Hash.java,10
src/java/org/apache/hadoop/util/hash/JenkinsHash.java,20
src/java/org/apache/hadoop/util/hash/MurmurHash.java,7
src/test/org/apache/hadoop/cli/TestCLI.java,68
src/test/org/apache/hadoop/cli/util/CLITestData.java,15
src/test/org/apache/hadoop/cli/util/CommandExecutor.java,4
src/test/org/apache/hadoop/cli/util/ComparatorBase.java,1
src/test/org/apache/hadoop/cli/util/ComparatorData.java,11
src/test/org/apache/hadoop/cli/util/ExactComparator.java,1
src/test/org/apache/hadoop/cli/util/RegexpAcrossOutputComparator.java,1
src/test/org/apache/hadoop/cli/util/RegexpComparator.java,3
src/test/org/apache/hadoop/cli/util/SubstringComparator.java,2
src/test/org/apache/hadoop/cli/util/TokenComparator.java,3
src/test/org/apache/hadoop/conf/TestConfiguration.java,30
src/test/org/apache/hadoop/conf/TestConfigurationSubclass.java,9
src/test/org/apache/hadoop/conf/TestGetInstances.java,5
src/test/org/apache/hadoop/filecache/TestDistributedCache.java,4
src/test/org/apache/hadoop/fs/FileSystemContractBaseTest.java,53
src/test/org/apache/hadoop/fs/TestChecksumFileSystem.java,3
src/test/org/apache/hadoop/fs/TestDFVariations.java,6
src/test/org/apache/hadoop/fs/TestDU.java,4
src/test/org/apache/hadoop/fs/TestGetFileBlockLocations.java,17
src/test/org/apache/hadoop/fs/TestGlobExpander.java,5
src/test/org/apache/hadoop/fs/TestLocalDirAllocator.java,22
src/test/org/apache/hadoop/fs/TestLocalFileSystem.java,14
src/test/org/apache/hadoop/fs/TestLocalFileSystemPermission.java,16
src/test/org/apache/hadoop/fs/TestPath.java,15
src/test/org/apache/hadoop/fs/TestTrash.java,23
src/test/org/apache/hadoop/fs/TestTruncatedInputBug.java,8
src/test/org/apache/hadoop/fs/kfs/KFSEmulationImpl.java,31
src/test/org/apache/hadoop/fs/kfs/TestKosmosFileSystem.java,10
src/test/org/apache/hadoop/fs/loadGenerator/DataGenerator.java,15
src/test/org/apache/hadoop/fs/loadGenerator/LoadGenerator.java,84
src/test/org/apache/hadoop/fs/loadGenerator/StructureGenerator.java,45
src/test/org/apache/hadoop/fs/permission/TestFsPermission.java,31
src/test/org/apache/hadoop/fs/s3/InMemoryFileSystemStore.java,30
src/test/org/apache/hadoop/fs/s3/Jets3tS3FileSystemContractTest.java,1
src/test/org/apache/hadoop/fs/s3/S3FileSystemContractBaseTest.java,2
src/test/org/apache/hadoop/fs/s3/TestINode.java,3
src/test/org/apache/hadoop/fs/s3/TestInMemoryS3FileSystemContract.java,1
src/test/org/apache/hadoop/fs/s3/TestS3Credentials.java,2
src/test/org/apache/hadoop/fs/s3/TestS3FileSystem.java,2
src/test/org/apache/hadoop/fs/s3native/InMemoryNativeFileSystemStore.java,29
src/test/org/apache/hadoop/fs/s3native/Jets3tNativeS3FileSystemContractTest.java,1
src/test/org/apache/hadoop/fs/s3native/NativeS3FileSystemContractBaseTest.java,3
src/test/org/apache/hadoop/fs/s3native/TestInMemoryNativeS3FileSystemContract.java,1
src/test/org/apache/hadoop/http/TestGlobalFilter.java,12
src/test/org/apache/hadoop/http/TestServletFilter.java,13
src/test/org/apache/hadoop/io/RandomDatum.java,18
src/test/org/apache/hadoop/io/TestArrayFile.java,21
src/test/org/apache/hadoop/io/TestArrayWritable.java,4
src/test/org/apache/hadoop/io/TestBloomMapFile.java,6
src/test/org/apache/hadoop/io/TestBytesWritable.java,9
src/test/org/apache/hadoop/io/TestDefaultStringifier.java,7
src/test/org/apache/hadoop/io/TestEnumSetWritable.java,5
src/test/org/apache/hadoop/io/TestGenericWritable.java,22
src/test/org/apache/hadoop/io/TestMD5Hash.java,5
src/test/org/apache/hadoop/io/TestMapFile.java,4
src/test/org/apache/hadoop/io/TestMapWritable.java,7
src/test/org/apache/hadoop/io/TestSequenceFileSerialization.java,3
src/test/org/apache/hadoop/io/TestSetFile.java,19
src/test/org/apache/hadoop/io/TestSortedMapWritable.java,6
src/test/org/apache/hadoop/io/TestText.java,33
src/test/org/apache/hadoop/io/TestTextNonUTF8.java,3
src/test/org/apache/hadoop/io/TestUTF8.java,9
src/test/org/apache/hadoop/io/TestVersionedWritable.java,23
src/test/org/apache/hadoop/io/TestWritable.java,11
src/test/org/apache/hadoop/io/TestWritableName.java,11
src/test/org/apache/hadoop/io/TestWritableUtils.java,3
src/test/org/apache/hadoop/io/compress/TestCodec.java,22
src/test/org/apache/hadoop/io/compress/TestCodecFactory.java,17
src/test/org/apache/hadoop/io/retry/TestRetryProxy.java,22
src/test/org/apache/hadoop/io/retry/UnreliableImplementation.java,9
src/test/org/apache/hadoop/io/retry/UnreliableInterface.java,0
src/test/org/apache/hadoop/io/serializer/TestWritableSerialization.java,3
src/test/org/apache/hadoop/ipc/TestIPC.java,35
src/test/org/apache/hadoop/ipc/TestIPCServerResponder.java,11
src/test/org/apache/hadoop/ipc/TestRPC.java,29
src/test/org/apache/hadoop/log/TestLogLevel.java,3
src/test/org/apache/hadoop/metrics/TestMetricsServlet.java,4
src/test/org/apache/hadoop/metrics/spi/TestOutputRecord.java,1
src/test/org/apache/hadoop/net/StaticMapping.java,7
src/test/org/apache/hadoop/net/TestDNS.java,13
src/test/org/apache/hadoop/net/TestScriptBasedMapping.java,1
src/test/org/apache/hadoop/net/TestSocketIOWithTimeout.java,12
src/test/org/apache/hadoop/record/FromCpp.java,9
src/test/org/apache/hadoop/record/RecordBench.java,42
src/test/org/apache/hadoop/record/TestBuffer.java,11
src/test/org/apache/hadoop/record/TestRecordIO.java,14
src/test/org/apache/hadoop/record/TestRecordVersioning.java,21
src/test/org/apache/hadoop/record/ToCpp.java,9
src/test/org/apache/hadoop/security/TestAccessControlList.java,2
src/test/org/apache/hadoop/security/TestAccessToken.java,5
src/test/org/apache/hadoop/security/TestUnixUserGroupInformation.java,6
src/test/org/apache/hadoop/security/authorize/TestConfiguredPolicy.java,3
src/test/org/apache/hadoop/test/CoreTestDriver.java,6
src/test/org/apache/hadoop/util/TestCyclicIteration.java,7
src/test/org/apache/hadoop/util/TestGenericsUtil.java,12
src/test/org/apache/hadoop/util/TestIndexedSort.java,43
src/test/org/apache/hadoop/util/TestProcfsBasedProcessTree.java,22
src/test/org/apache/hadoop/util/TestShell.java,10
src/test/org/apache/hadoop/util/TestStringUtils.java,8
src/contrib/eclipse-plugin/src/java/org/apache/hadoop/eclipse/Activator.java,5
src/contrib/eclipse-plugin/src/java/org/apache/hadoop/eclipse/ErrorMessageDialog.java,2
src/contrib/eclipse-plugin/src/java/org/apache/hadoop/eclipse/HadoopPerspectiveFactory.java,1
src/contrib/eclipse-plugin/src/java/org/apache/hadoop/eclipse/ImageLibrary.java,15
src/contrib/eclipse-plugin/src/java/org/apache/hadoop/eclipse/MapReduceNature.java,14
src/contrib/eclipse-plugin/src/java/org/apache/hadoop/eclipse/NewDriverWizard.java,10
src/contrib/eclipse-plugin/src/java/org/apache/hadoop/eclipse/NewDriverWizardPage.java,20
src/contrib/eclipse-plugin/src/java/org/apache/hadoop/eclipse/NewMapReduceProjectWizard.java,42
src/contrib/eclipse-plugin/src/java/org/apache/hadoop/eclipse/NewMapperWizard.java,17
src/contrib/eclipse-plugin/src/java/org/apache/hadoop/eclipse/NewReducerWizard.java,18
src/contrib/eclipse-plugin/src/java/org/apache/hadoop/eclipse/PropertyTester.java,2
src/contrib/eclipse-plugin/src/java/org/apache/hadoop/eclipse/actions/DFSActionImpl.java,63
src/contrib/eclipse-plugin/src/java/org/apache/hadoop/eclipse/actions/EditLocationAction.java,3
src/contrib/eclipse-plugin/src/java/org/apache/hadoop/eclipse/actions/NewLocationAction.java,2
src/contrib/eclipse-plugin/src/java/org/apache/hadoop/eclipse/actions/OpenNewMRClassWizardAction.java,7
src/contrib/eclipse-plugin/src/java/org/apache/hadoop/eclipse/actions/OpenNewMRProjectAction.java,1
src/contrib/eclipse-plugin/src/java/org/apache/hadoop/eclipse/dfs/ActionProvider.java,23
src/contrib/eclipse-plugin/src/java/org/apache/hadoop/eclipse/dfs/DFSActions.java,3
src/contrib/eclipse-plugin/src/java/org/apache/hadoop/eclipse/dfs/DFSContent.java,0
src/contrib/eclipse-plugin/src/java/org/apache/hadoop/eclipse/dfs/DFSContentProvider.java,33
